Date,Open,High,Low,True Range,1D,,,,,,,
29/04/2021,54858.08984,55115.84375,52418.02734,2697.81641,4.58%,,,,,,,
28/04/2021,55036.63672,56227.20703,53887.91797,2339.28906,4.11%,,,,,,,
27/04/2021,54030.30469,55416.96484,53319.1875,2097.77734,7.67%,,,,,,,
26/04/2021,49077.79297,54288.00391,48852.79688,5435.20703,8.77%,,,,,,,
25/04/2021,50052.83203,50506.01953,47159.48438,3346.53515,5.58%,,,,,,,
24/04/2021,51143.22656,51167.5625,48805.28516,2362.27734,6.54%,,,,,,,
23/04/2021,51739.80859,52120.79297,47714.66406,4406.12891,8.57%,,,,,,,
22/04/2021,53857.10547,55410.23047,50583.8125,4826.41797,6.98%,,,,,,,
21/04/2021,56471.12891,56757.97266,53695.46875,3062.50391,6.00%,,,,,,,
20/04/2021,55681.79297,57062.14844,53448.04688,3614.10156,6.02%,,,,,,,
19/04/2021,56191.58594,57520.05469,54368.59375,3151.46094,9.37%,,,,,,,
18/04/2021,60701.88672,61057.45703,52829.53516,8227.92187,8.48%,,,,,,,
17/04/2021,61529.92188,62572.17578,60361.35156,2210.82422,4.41%,,,,,,,
16/04/2021,63258.50391,63594.72266,60222.53125,3372.19141,3.95%,,,,,,,
15/04/2021,63075.19531,63821.67188,62208.96484,1612.70704,3.87%,,,,,,,
14/04/2021,63523.75391,64863.09766,61554.79688,3308.30078,5.99%,,,,,,,
13/04/2021,59890.01953,63742.28516,59869.95703,3872.32813,4.60%,,,,,,,
12/04/2021,60175.94531,61253.03516,59589.875,1663.16016,2.64%,,,,,,,
11/04/2021,59846.23047,60790.55469,59289.79688,1500.75781,4.07%,,,,,,,
10/04/2021,58253.77734,61276.66406,58038.70703,3237.95703,3.74%,,,,,,,
09/04/2021,58326.5625,58937.04688,57807.86328,1129.1836,3.20%,,,,,,,
08/04/2021,56099.91406,58338.73828,55879.08594,2459.65234,4.80%,,,,,,,
07/04/2021,58186.50781,58731.14453,55604.02344,3127.12109,4.19%,,,,,,,
06/04/2021,59171.93359,59479.57813,57646.80859,1832.76954,3.43%,,,,,,,
05/04/2021,58760.875,59891.29688,57694.82422,2196.47266,3.42%,,,,,,,
04/04/2021,57604.83984,58913.74609,57168.67578,1745.07031,3.58%,,,,,,,
03/04/2021,59397.41016,60110.26953,57603.89063,2506.3789,3.30%,,,,,,,
02/04/2021,59098.87891,60267.1875,58869.28125,1397.90625,2.10%,,,,,,,
01/04/2021,58926.5625,59586.07031,58505.27734,1080.79297,2.79%,,,,,,,
31/03/2021,58930.27734,59930.02734,57726.41797,2203.60937,3.81%,,,,,,,
30/03/2021,57750.13281,59447.22266,57251.55078,2195.67188,4.82%,,,,,,,
29/03/2021,55947.89844,58342.09766,55139.33984,3202.75782,4.24%,,,,,,,
28/03/2021,55974.94141,56610.3125,55071.11328,1539.19922,3.50%,,,,,,,
27/03/2021,55137.56641,56568.21484,54242.91016,2325.30468,5.69%,,,,,,,
26/03/2021,51683.01172,55137.3125,51579.85547,3557.45703,5.78%,,,,,,,
25/03/2021,52726.74609,53392.38672,50856.57031,2535.81641,6.66%,,,,,,,
24/03/2021,54710.48828,57262.38281,52514.33203,4748.05078,6.66%,,,,,,,
23/03/2021,54511.66016,55985.44141,53470.69531,2514.7461,5.82%,,,,,,,
22/03/2021,57517.89063,58471.48047,54288.15625,4183.32422,5.96%,,,,,,,
21/03/2021,58309.91406,58767.89844,56005.61719,2762.28125,3.93%,,,,,,,
20/03/2021,58332.26172,60031.28516,58213.29688,1817.98828,4.04%,,,,,,,
19/03/2021,57850.44141,59498.375,56643.70313,2854.67187,7.40%,,,,,,,
18/03/2021,58893.07813,60116.25,54253.57813,5862.67187,9.07%,,,,,,,
17/03/2021,56825.82813,58969.81641,54528.62891,4441.1875,6.91%,,,,,,,
16/03/2021,55840.78516,56833.17969,53555.02734,3278.15235,7.11%,,,,,,,
15/03/2021,59267.42969,60540.99219,55393.16406,5147.82813,6.08%,,,,,,,
14/03/2021,61221.13281,61597.91797,59302.31641,2295.60156,6.77%,,,,,,,
13/03/2021,57343.37109,61683.86328,56217.97266,5465.89062,6.99%,,,,,,,
12/03/2021,57821.21875,57996.62109,55376.64844,2619.97265,5.56%,,,,,,,
11/03/2021,55963.17969,58091.0625,54484.59375,3606.46875,6.91%,,,,,,,
10/03/2021,54824.01172,57258.25391,53290.89063,3967.36328,6.51%,,,,,,,
09/03/2021,52272.96875,54824.11719,51981.83203,2842.28516,5.52%,,,,,,,
08/03/2021,51174.11719,52314.07031,49506.05469,2808.01562,5.39%,,,,,,,
07/03/2021,48918.67969,51384.36719,48918.67969,2465.6875,4.45%,,,,,,,
06/03/2021,48899.23047,49147.21875,47257.52734,1889.69141,4.89%,,,,,,,
05/03/2021,48527.03125,49396.42969,46542.51563,2853.91406,6.86%,,,,,,,
04/03/2021,50522.30469,51735.08984,47656.92969,4078.16015,8.61%,,,,,,,
03/03/2021,48415.81641,52535.13672,48274.32031,4260.81641,7.22%,,,,,,,
02/03/2021,49612.10547,50127.51172,47228.84375,2898.66797,8.38%,,,,,,,
01/03/2021,45159.50391,49784.01563,45115.09375,4668.92188,8.81%,,,,,,,
28/02/2021,46194.01563,46716.42969,43241.61719,3474.8125,6.97%,,,,,,,
27/02/2021,46344.77344,48253.26953,45269.02734,2984.24219,7.31%,,,,,,,
26/02/2021,47180.46484,48370.78516,44454.84375,3915.94141,8.82%,,,,,,,
25/02/2021,49709.08203,51948.96875,47093.85156,4855.11719,9.14%,,,,,,,
24/02/2021,48835.08594,51290.13672,47213.5,4076.63672,11.98%,,,,,,,
23/02/2021,54204.92969,54204.92969,45290.58984,8914.33985,15.19%,,,,,,,
22/02/2021,57532.73828,57533.39063,48967.56641,8565.82422,10.01%,,,,,,,
21/02/2021,56068.56641,58330.57031,55672.60938,2657.96093,4.95%,,,,,,,
20/02/2021,55887.33594,57505.22656,54626.55859,2878.66797,7.79%,,,,,,,
19/02/2021,51675.98047,56113.65234,50937.27734,5176.375,6.36%,,,,,,,
18/02/2021,52140.97266,52474.10547,51015.76563,1458.33984,5.00%,,,,,,,
17/02/2021,49207.27734,52533.91406,49072.37891,3461.53515,6.88%,,,,,,,
16/02/2021,47944.45703,50341.10156,47201.30469,3139.79687,5.82%,,,,,,,
15/02/2021,48696.53516,48875.57031,46347.47656,2528.09375,5.20%,,,,,,,
14/02/2021,47114.50781,49487.64063,47114.50781,2373.13282,4.24%,,,,,,,
13/02/2021,47491.20313,48047.74609,46392.28125,1655.46484,4.15%,,,,,,,
12/02/2021,47877.03516,48745.73438,46424.97656,2320.75782,7.35%,,,,,,,
11/02/2021,44898.71094,48463.46875,44187.76172,4275.70703,8.11%,,,,,,,
10/02/2021,46469.76172,47145.56641,43881.15234,3264.41407,6.61%,,,,,,,
09/02/2021,46184.99219,48003.72266,45166.96094,2836.76172,14.10%,,,,,,,
08/02/2021,38886.82813,46203.92969,38076.32422,8127.60547,13.13%,,,,,,,
07/02/2021,39250.19141,39621.83594,37446.15234,2175.6836,6.40%,,,,,,,
06/02/2021,38138.38672,40846.54688,38138.38672,2708.16016,5.79%,,,,,,,
05/02/2021,36931.54688,38225.90625,36658.76172,1567.14453,5.13%,,,,,,,
04/02/2021,37475.10547,38592.17578,36317.5,2274.67578,6.07%,,,,,,,
03/02/2021,35510.82031,37480.1875,35443.98438,2036.20312,6.63%,,,,,,,
02/02/2021,33533.19922,35896.88281,33489.21875,2407.66406,7.04%,,,,,,,
01/02/2021,33114.57813,34638.21484,32384.22852,2253.98632,6.23%,,,,,,,
31/01/2021,34270.87891,34288.33203,32270.17578,2018.15625,5.70%,,,,,,,
30/01/2021,34295.93359,34834.70703,32940.1875,1894.51953,12.00%,,,,,,,
29/01/2021,34318.67188,38406.26172,32064.81445,6341.44727,16.72%,,,,,,,
28/01/2021,30441.04102,33858.3125,30023.20703,3835.10547,10.80%,,,,,,,
27/01/2021,32564.0293,32564.0293,29367.13867,3196.89063,7.67%,,,,,,,
26/01/2021,32358.61328,32794.55078,31030.26563,1764.28515,6.94%,,,,,,,
25/01/2021,32285.79883,34802.74219,32087.78711,2714.95508,7.10%,,,,,,,
24/01/2021,32064.37695,32944.00781,31106.68555,1837.32226,5.62%,,,,,,,
23/01/2021,32985.75781,33360.97656,31493.16016,1867.8164,10.91%,,,,,,,
22/01/2021,30817.625,33811.85156,28953.37305,4858.47851,14.29%,,,,,,,
21/01/2021,35549.39844,35552.67969,30250.75,5301.92969,11.25%,,,,,,,
20/01/2021,36050.11328,36378.32813,33570.47656,2807.85157,6.13%,,,,,,,
19/01/2021,36642.23438,37755.89063,36069.80469,1686.08594,5.73%,,,,,,,
18/01/2021,35792.23828,37299.28516,34883.84375,2415.44141,7.01%,,,,,,,
17/01/2021,36163.64844,36722.35156,34069.32031,2653.03125,6.63%,,,,,,,
16/01/2021,36821.64844,37864.36719,35633.55469,2230.8125,9.13%,,,,,,,
15/01/2021,39156.70703,39577.71094,34659.58984,4918.1211,10.74%,,,,,,,
14/01/2021,37325.10938,39966.40625,36868.5625,3097.84375,11.96%,,,,,,,
13/01/2021,33915.12109,37599.96094,32584.66797,5015.29297,12.51%,,,,,,,
12/01/2021,35516.35938,36568.52734,32697.97656,3870.55078,15.21%,,,,,,,
11/01/2021,38346.53125,38346.53125,30549.59961,7796.93164,16.44%,,,,,,,
10/01/2021,40254.21875,41420.19141,35984.62891,5435.5625,9.67%,,,,,,,
09/01/2021,40788.64063,41436.35156,38980.875,2455.47656,9.60%,,,,,,,
08/01/2021,39381.76563,41946.73828,36838.63672,5108.10156,11.94%,,,,,,,
07/01/2021,36833.875,40180.36719,36491.19141,3689.17578,10.37%,,,,,,,
06/01/2021,34013.61328,36879.69922,33514.03516,3365.66406,11.86%,,,,,,,
05/01/2021,31977.04102,34437.58984,30221.1875,4216.40234,13.61%,,,,,,,
04/01/2021,32810.94922,33440.21875,28722.75586,4717.46289,11.32%,,,,,,,
03/01/2021,32129.4082,34608.55859,32052.31641,2556.24218,11.27%,,,,,,,
02/01/2021,29376.45508,33155.11719,29091.18164,4063.93555,8.38%,,,,,,,
01/01/2021,28994.00977,29600.62695,28803.58594,797.04101,3.19%,,,,,,,
31/12/2020,28841.57422,29244.87695,28201.99219,1042.88476,4.79%,,,,,,,
30/12/2020,27360.08984,28937.74023,27360.08984,1577.65039,5.47%,,,,,,,
29/12/2020,27081.81055,27370.7207,25987.29883,1383.42187,4.88%,,,,,,,
28/12/2020,26280.82227,27389.11133,26207.64063,1181.4707,6.71%,,,,,,,
27/12/2020,26439.37305,28288.83984,25922.76953,2366.07031,9.24%,,,,,,,
26/12/2020,24677.01563,26718.07031,24522.68945,2195.38086,7.25%,,,,,,,
25/12/2020,23733.57031,24710.10156,23463.67383,1246.42773,4.81%,,,,,,,
24/12/2020,23240.20313,23768.33789,22777.59766,990.74023,4.65%,,,,,,,
23/12/2020,23781.97461,24024.49023,22802.64648,1221.84375,5.66%,,,,,,,
22/12/2020,22794.03906,23789.90234,22430.60547,1359.29687,6.94%,,,,,,,
21/12/2020,23474.45508,24059.98242,22159.36719,1900.61523,6.21%,,,,,,,
20/12/2020,23861.76563,24209.66016,23147.71094,1061.94922,5.02%,,,,,,,
19/12/2020,23132.86523,24085.85547,22826.47266,1259.38281,4.60%,,,,,,,
18/12/2020,22806.79688,23238.60156,22399.8125,838.78906,7.62%,,,,,,,
17/12/2020,21308.35156,23642.66016,21234.67578,2407.98438,11.76%,,,,,,,
16/12/2020,19418.81836,21458.9082,19298.31641,2160.59179,6.77%,,,,,,,
15/12/2020,19246.91992,19525.00781,19079.8418,445.16601,1.93%,,,,,,,
14/12/2020,19144.49219,19305.09961,19012.70898,292.39063,2.50%,,,,,,,
13/12/2020,18806.76563,19381.53516,18734.33203,647.20313,4.21%,,,,,,,
12/12/2020,18051.32031,18919.55078,18046.04102,873.50976,4.17%,,,,,,,
11/12/2020,18263.92969,18268.45313,17619.5332,648.91993,3.36%,,,,,,,
10/12/2020,18553.29883,18553.29883,17957.06445,596.23438,3.51%,,,,,,,
09/12/2020,18320.88477,18626.29297,17935.54688,690.74609,4.44%,,,,,,,
08/12/2020,19191.5293,19283.47852,18269.94531,1013.53321,3.86%,,,,,,,
07/12/2020,19343.12891,19411.82813,18931.14258,480.68555,2.54%,,,,,,,
06/12/2020,19154.17969,19390.5,18897.89453,492.60547,2.84%,,,,,,,
05/12/2020,18698.38477,19160.44922,18590.19336,570.25586,3.56%,,,,,,,
04/12/2020,19446.9668,19511.4043,18697.19336,814.21094,3.79%,,,,,,,
03/12/2020,19205.92578,19566.19141,18925.78516,640.40625,4.26%,,,,,,,
02/12/2020,18801.74414,19308.33008,18347.71875,960.61133,6.33%,,,,,,,
01/12/2020,19633.76953,19845.97461,18321.92188,1524.05273,8.51%,,,,,,,
30/11/2020,18178.32227,19749.26367,18178.32227,1570.9414,6.48%,,,,,,,
29/11/2020,17719.63477,18283.62891,17559.11719,724.51172,4.87%,,,,,,,
28/11/2020,17112.93359,17853.93945,16910.65234,943.28711,5.43%,,,,,,,
27/11/2020,17153.91406,17445.02344,16526.42383,918.59961,9.17%,,,,,,,
26/11/2020,18729.83984,18866.28516,16351.03516,2515.25,8.70%,,,,,,,
25/11/2020,19104.41016,19390.96484,18581.14648,809.81836,5.53%,,,,,,,
24/11/2020,18365.01563,19348.27148,18128.65625,1219.61523,5.25%,,,,,,,
23/11/2020,18370.01758,18711.42578,18000.79688,710.6289,4.64%,,,,,,,
22/11/2020,18642.23242,18688.96875,17671.38477,1017.58398,4.05%,,,,,,,
21/11/2020,18621.31641,18936.62109,18444.35938,492.26171,4.21%,,,,,,,
20/11/2020,17817.08398,18773.22656,17765.79492,1007.43164,4.90%,,,,,,,
19/11/2020,17803.86133,18119.54688,17382.55469,736.99219,5.04%,,,,,,,
18/11/2020,17645.19141,18393.94922,17352.90625,1041.04297,6.77%,,,,,,,
17/11/2020,16685.69141,17782.91992,16564.54492,1218.375,6.75%,,,,,,,
16/11/2020,15955.57715,16816.18164,15880.70606,935.47558,3.94%,,,,,,,
15/11/2020,16068.13965,16123.11035,15793.53418,329.57617,2.75%,,,,,,,
14/11/2020,16317.80859,16317.80859,15749.19336,568.61523,3.19%,,,,,,,
13/11/2020,16276.44043,16463.17773,15992.15234,471.02539,3.95%,,,,,,,
12/11/2020,15701.29883,16305.00391,15534.77148,770.23243,4.57%,,,,,,,
11/11/2020,15290.90918,15916.26074,15290.00684,626.2539,3.10%,,,,,,,
10/11/2020,15332.35059,15450.3291,15124.95996,325.36914,4.02%,,,,,,,
09/11/2020,15479.5957,15785.13672,14865.5293,919.60742,6.11%,,,,,,,
08/11/2020,14833.75391,15637.32031,14744.11035,893.20996,7.09%,,,,,,,
07/11/2020,15565.88086,15737.0957,14423.20313,1313.89257,6.39%,,,,,,,
06/11/2020,15579.72949,15903.4375,15226.83984,676.59766,8.07%,,,,,,,
05/11/2020,14133.7334,15706.4043,14102.08887,1604.31543,8.04%,,,,,,,
04/11/2020,13950.48828,14218.7666,13580.47168,638.29492,4.79%,,,,,,,
03/11/2020,13550.45117,13984.98145,13325.44141,659.54004,4.46%,,,,,,,
02/11/2020,13737.03223,13808.32324,13243.16016,565.16308,2.90%,,,,,,,
01/11/2020,13780.99512,13862.0332,13628.37793,233.65527,2.97%,,,,,,,
31/10/2020,13546.53223,14028.21387,13457.53027,570.6836,4.04%,,,,,,,
30/10/2020,13437.87402,13651.5166,13136.19824,515.31836,4.32%,,,,,,,
29/10/2020,13271.29883,13612.04785,12980.05957,631.98828,5.63%,,,,,,,
28/10/2020,13654.21484,13837.69531,12932.25098,905.44433,6.13%,,,,,,,
27/10/2020,13075.24219,13759.66895,13060.83789,698.83106,4.23%,,,,,,,
26/10/2020,13031.20117,13225.29785,12822.38281,402.91504,3.14%,,,,,,,
25/10/2020,13108.06348,13329.18359,12910.06152,419.12207,2.62%,,,,,,,
24/10/2020,12931.57422,13145.06641,12885.74707,259.31934,2.01%,,,,,,,
23/10/2020,12971.54883,13015.96191,12752.64746,263.31445,2.76%,,,,,,,
22/10/2020,12801.63574,13161.59375,12717.09375,444.5,7.25%,,,,,,,
21/10/2020,11913.07715,13184.56641,11900.92871,1283.6377,6.82%,,,,,,,
20/10/2020,11745.97461,11999.91797,11681.48047,318.4375,3.08%,,,,,,,
19/10/2020,11495.03809,11799.09277,11408.29004,390.80273,2.32%,,,,,,,
18/10/2020,11355.98242,11483.35938,11347.57813,135.78125,1.05%,,,,,,,
17/10/2020,11322.12305,11386.26172,11285.3457,100.91602,1.82%,,,,,,,
16/10/2020,11502.82813,11540.06152,11223.0127,317.04882,2.55%,,,,,,,
15/10/2020,11426.60254,11569.91406,11303.60352,266.31054,2.18%,,,,,,,
14/10/2020,11429.04785,11539.97754,11307.83106,232.14648,1.99%,,,,,,,
13/10/2020,11548.71973,11548.98438,11321.22461,227.75977,3.01%,,,,,,,
12/10/2020,11392.63574,11698.46777,11240.68652,457.78125,2.65%,,,,,,,
11/10/2020,11296.08203,11428.81348,11288.62793,140.18555,2.38%,,,,,,,
10/10/2020,11059.14258,11442.21094,11056.94043,385.27051,2.93%,,,,,,,
09/10/2020,10927.91309,11102.67188,10846.85059,255.82129,2.99%,,,,,,,
08/10/2020,10669.37109,10945.73731,10562.60645,383.13086,2.36%,,,,,,,
07/10/2020,10603.35547,10680.50781,10562.50684,118.00097,1.79%,,,,,,,
06/10/2020,10796.30664,10797.57813,10528.89063,268.6875,2.00%,,,,,,,
05/10/2020,10676.5293,10793.50781,10634.60059,158.90722,1.47%,,,,,,,
04/10/2020,10550.44043,10686,10534.3916,151.6084,1.13%,,,,,,,
03/10/2020,10575.10059,10598.94043,10511.12988,87.81055,1.55%,,,,,,,
02/10/2020,10619.82129,10657.83789,10416.68945,241.14844,3.25%,,,,,,,
01/10/2020,10795.25488,10933.62402,10472.35645,461.26757,2.95%,,,,,,,
30/09/2020,10843.87109,10847.25684,10669.32129,177.93555,1.81%,,,,,,,
29/09/2020,10709.65039,10860.00098,10649.49512,210.50586,2.10%,,,,,,,
28/09/2020,10776.61328,10945.34766,10703.89356,241.4541,1.97%,,,,,,,
27/09/2020,10746.89258,10803.97656,10622.92188,181.05468,1.34%,,,,,,,
26/09/2020,10695.5752,10772.99902,10667.28125,105.71777,1.41%,,,,,,,
25/09/2020,10761.10938,10777.69629,10578.91406,198.78223,3.60%,,,,,,,
24/09/2020,10248.78613,10771.05664,10231.49023,539.56641,4.17%,,,,,,,
23/09/2020,10535.49219,10537.82813,10197.86523,339.9629,2.51%,,,,,,,
22/09/2020,10459.62402,10568.07715,10382.72656,185.35059,3.63%,,,,,,,
21/09/2020,10934.92578,10988.30469,10380.26074,608.04395,4.01%,,,,,,,
20/09/2020,11095.87012,11095.87012,10814.47754,281.39258,2.31%,,,,,,,
19/09/2020,10933.75293,11134.09277,10909.61816,224.47461,1.96%,,,,,,,
18/09/2020,10951.82031,11034.9082,10829.65723,205.25097,2.13%,,,,,,,
17/09/2020,10973.25195,11037.4209,10774.62793,262.79297,3.05%,,,,,,,
16/09/2020,10797.76172,11100.12402,10704.88477,395.23925,3.17%,,,,,,,
15/09/2020,10677.75488,10938.63184,10656.45996,282.17188,3.95%,,,,,,,
14/09/2020,10328.73438,10800.01074,10266.00879,534.00195,4.24%,,,,,,,
13/09/2020,10452.39941,10577.21484,10224.33008,352.88476,3.07%,,,,,,,
12/09/2020,10409.86133,10578.83789,10292.38672,286.45117,2.80%,,,,,,,
11/09/2020,10369.02832,10434.92285,10140.83691,294.08594,2.73%,,,,,,,
10/09/2020,10242.33008,10503.91211,10238.13574,265.77637,2.96%,,,,,,,
09/09/2020,10134.15137,10350.54297,10017.25098,333.29199,3.87%,,,,,,,
08/09/2020,10369.30664,10414.77539,9945.110352,469.665038,4.63%,,,,,,,
07/09/2020,10280.99805,10399.15332,9916.493164,482.660156,3.83%,,,,,,,
06/09/2020,10167.2168,10353.92773,10056.88574,297.04199,4.43%,,,,,,,
05/09/2020,10512.53027,10581.57129,9946.675781,634.895509,5.33%,,,,,,,
04/09/2020,10230.36523,10663.91992,10207.94043,455.97949,7.52%,,,,,,,
03/09/2020,11407.19141,11443.02246,10182.46484,1260.55762,8.08%,,,,,,,
02/09/2020,11964.82324,11964.82324,11290.79395,674.02929,4.88%,,,,,,,
01/09/2020,11679.31641,12067.08106,11601.12891,465.95215,2.72%,,,,,,,
31/08/2020,11713.30664,11768.87695,11598.31836,170.55859,1.71%,,,,,,,
30/08/2020,11508.71387,11715.26465,11492.38184,222.88281,1.48%,,,,,,,
29/08/2020,11541.05469,11585.64063,11466.29297,119.34766,1.54%,,,,,,,
28/08/2020,11325.2959,11545.61523,11316.42285,229.19238,2.67%,,,,,,,
27/08/2020,11485.6084,11570.78613,11185.94141,384.84472,2.72%,,,,,,,
26/08/2020,11366.89453,11530.05273,11296.99316,233.05957,3.49%,,,,,,,
25/08/2020,11773.58887,11778.29981,11189.85059,588.44922,3.31%,,,,,,,
24/08/2020,11663.68945,11807.63184,11623.25,184.38184,1.45%,,,,,,,
23/08/2020,11679.69629,11713.42969,11559.9209,153.50879,1.70%,,,,,,,
22/08/2020,11585.47754,11689.40723,11448.80566,240.60157,2.42%,,,,,,,
21/08/2020,11878.02637,11899.25977,11564.97949,334.28028,2.23%,,,,,,,
20/08/2020,11761.5,11900.41113,11710.06348,190.34765,2.22%,,,,,,,
19/08/2020,11990.88477,12028.92383,11687.33301,341.59082,2.95%,,,,,,,
18/08/2020,12251.89551,12335.70703,11954.52539,381.18164,3.92%,,,,,,,
17/08/2020,11895.6582,12359.05664,11806.69629,552.36035,3.16%,,,,,,,
16/08/2020,11866.68555,11934.90137,11737.18848,197.71289,1.67%,,,,,,,
15/08/2020,11768.69727,11963.20313,11768.69727,194.50586,2.80%,,,,,,,
14/08/2020,11772.65918,12150.99414,11685.45508,465.53906,4.51%,,,,,,,
13/08/2020,11588.40527,11796.39648,11216.87207,579.52441,4.73%,,,,,,,
12/08/2020,11404.59668,11748.39648,11249.60547,498.79101,5.20%,,,,,,,
11/08/2020,11881.64746,11932.71094,11195.70898,737.00196,4.80%,,,,,,,
10/08/2020,11662.25684,12045.14063,11662.25684,382.88379,2.73%,,,,,,,
09/08/2020,11737.3252,11806.05664,11548.78418,257.27246,2.15%,,,,,,,
08/08/2020,11604.55371,11800.06445,11558.43164,241.63281,3.10%,,,,,,,
07/08/2020,11778.89453,11898.03809,11408.59375,489.44434,3.37%,,,,,,,
06/08/2020,11749.87109,11902.33594,11598.71387,303.62207,4.16%,,,,,,,
05/08/2020,11203.82324,11786.61719,11158.28516,628.33203,4.09%,,,,,,,
04/08/2020,11246.20313,11385.38184,11094.14551,291.23633,3.31%,,,,,,,
03/08/2020,11043.76856,11453.0791,11012.41504,440.66406,6.19%,,,,,,,
02/08/2020,11758.76465,12034.14453,11018.12988,1016.01465,6.94%,,,,,,,
01/08/2020,11322.57031,11794.77539,11239.68262,555.09277,4.43%,,,,,,,
31/07/2020,11110.21094,11415.86426,10987.05371,428.81055,3.17%,,,,,,,
30/07/2020,11099.83301,11169.35645,10895.45508,273.90137,3.31%,,,,,,,
29/07/2020,10912.95313,11304.39746,10856.1416,448.25586,4.63%,,,,,,,
28/07/2020,11017.46387,11204.32715,10632.63184,571.69531,9.92%,,,,,,,
27/07/2020,9905.217773,11298.22168,9903.969727,1394.251953,9.12%,,,,,,,
26/07/2020,9680.234375,10023.80762,9652.847656,370.959964,2.86%,,,,,,,
25/07/2020,9539.485352,9704.556641,9530.211914,174.344727,1.65%,,,,,,,
24/07/2020,9585.514648,9623.336914,9481.454102,141.882812,1.41%,,,,,,,
23/07/2020,9527.141602,9610.24707,9483.003906,127.243164,1.80%,,,,,,,
22/07/2020,9375.080078,9530.518555,9319.65332,210.865235,2.56%,,,,,,,
21/07/2020,9162.514648,9407.262695,9149.389648,257.873047,1.82%,,,,,,,
20/07/2020,9187.220703,9214.270508,9137.509766,76.760742,0.99%,,,,,,,
19/07/2020,9158.005859,9201.398438,9097.632813,103.765625,1.28%,,,,,,,
18/07/2020,9151.183594,9230.983398,9100.824219,130.159179,1.22%,,,,,,,
17/07/2020,9131.8125,9182.253906,9089.202148,93.051758,1.19%,,,,,,,
16/07/2020,9191.980469,9214.3125,9088.947266,125.365234,1.24%,,,,,,,
15/07/2020,9241.897461,9275.325195,9171.933594,103.391601,1.17%,,,,,,,
14/07/2020,9238.703125,9283.841797,9171.661133,112.180664,1.05%,,,,,,,
13/07/2020,9277.205078,9306.405273,9224.292969,82.112304,1.10%,,,,,,,
12/07/2020,9241.054688,9319.418945,9197.450195,121.96875,1.16%,,,,,,,
11/07/2020,9277.511719,9293.532227,9199.485352,94.046875,1.42%,,,,,,,
10/07/2020,9273.357422,9287.47168,9118.001953,169.469727,1.94%,,,,,,,
09/07/2020,9427.994141,9431.378906,9234.999023,196.379883,2.15%,,,,,,,
08/07/2020,9253.020508,9450.335938,9249.5,200.835938,1.92%,,,,,,,
07/07/2020,9349.161133,9360.617188,9201.81543,158.801758,2.62%,,,,,,,
06/07/2020,9072.849609,9375.474609,9058.664063,316.810546,2.75%,,,,,,,
05/07/2020,9126.09082,9162.183594,8977.015625,185.167969,1.73%,,,,,,,
04/07/2020,9084.233398,9183.295898,9053.629883,129.666015,1.50%,,,,,,,
03/07/2020,9124.842773,9202.344727,9058.794922,143.549805,2.07%,,,,,,,
02/07/2020,9231.139648,9274.962891,9036.623047,238.339844,2.42%,,,,,,,
01/07/2020,9145.985352,9309.754883,9104.735352,205.019531,1.84%,,,,,,,
30/06/2020,9185.581055,9217.835938,9084.837891,132.998047,1.80%,,,,,,,
29/06/2020,9140.029297,9237.573242,9041.875977,195.697265,2.31%,,,,,,,
28/06/2020,9048.460938,9197.546875,8975.525391,222.021484,2.35%,,,,,,,
27/06/2020,9167.824219,9207.810547,8998.216797,209.59375,2.26%,,,,,,,
26/06/2020,9260.995117,9310.516602,9101.738281,208.778321,2.44%,,,,,,,
25/06/2020,9314.126953,9340.161133,9095.324219,244.836914,3.36%,,,,,,,
24/06/2020,9632.149414,9680.367188,9278.233398,402.13379,2.72%,,,,,,,
23/06/2020,9644.076172,9670.541016,9547.24707,123.293946,2.59%,,,,,,,
22/06/2020,9300.915039,9655.073242,9296.87207,358.201172,2.46%,,,,,,,
21/06/2020,9330.926758,9401.107422,9300.430664,100.676758,1.34%,,,,,,,
20/06/2020,9290.959961,9394.97168,9247.379883,147.591797,1.67%,,,,,,,
